Time [s],Channel 0,Channel 1,Channel 2,Channel 3
3.800319300,0,0,0,0
3.801249500,1,0,0,0
3.801298900,1,0,0,1
3.802917500,1,1,0,1
3.802931100,1,1,0,0
3.803416100,1,1,1,0
3.803672300,0,1,1,0
3.804094900,0,1,1,1
3.804112100,0,1,1,0
3.804156400,1,1,1,0
3.804742000,0,1,1,0
3.804973000,1,1,1,0
3.805221900,1,1,0,0
3.805384300,1,1,0,1
3.806025200,1,0,0,1
3.806101300,1,0,0,0
3.807794000,0,0,0,0
3.807929500,0,0,1,0
3.807952200,0,0,1,1
3.808352400,0,0,1,0
3.808581300,0,1,1,0
3.808612200,1,1,1,0
3.808726300,1,1,0,0
3.809652700,1,1,0,1
3.809959300,1,1,1,1
3.811427800,1,0,1,1
3.811801100,0,0,1,1
3.811902600,0,0,1,0
3.812215000,0,0,0,0
3.813483200,0,0,1,0
3.814294200,0,0,1,1
3.814408000,0,1,1,1
3.815052500,1,1,1,1
3.815900500,1,0,1,1
3.815939900,1,1,1,1
3.816179200,1,1,0,1
3.816184500,1,1,1,1
3.816727700,1,1,1,0
3.817815800,1,0,1,0
3.817846900,1,0,0,0
3.818126000,0,0,0,0
3.819143100,0,0,0,1
3.820283300,1,0,0,1
3.820651300,1,0,1,1
3.820854700,1,1,1,1
3.821538100,1,1,1,0
3.822143600,1,0,1,0
3.822186300,1,0,1,1
3.822997800,1,0,0,1
3.823042000,0,0,0,1
3.823210700,0,0,1,1
3.823300300,0,0,0,1
3.823714800,1,0,0,1
3.824005200,1,1,0,1
3.824149800,1,1,1,1
3.824574000,1,1,1,0
3.825969000,0,1,1,0
3.826868700,0,0,1,0
3.826983000,0,0,0,0
3.827371000,0,0,0,1
3.827759900,0,1,0,1
3.828204600,1,1,0,1
3.828255900,1,1,1,1
3.828834000,1,1,0,1
3.829152300,1,1,0,0
3.829344500,1,1,1,0
3.829589900,0,1,1,0
3.829658600,0,0,1,0
3.830419600,0,0,0,0
3.831520800,0,0,0,1
3.831647400,1,0,0,1
3.832035800,1,0,1,1
3.832160900,1,0,0,1
3.832206600,1,1,0,1
3.832452000,0,1,0,1
3.832460200,0,1,1,1
3.832884700,0,1,1,0
3.833255000,0,0,1,0
3.833640700,0,0,0,0
3.833785300,0,0,1,0
3.834221500,0,0,1,1
3.834265200,0,0,1,0
3.834535700,0,1,1,0
3.835487800,1,1,1,0
3.836512200,1,0,1,0
3.836532400,1,0,0,0
3.836611200,1,0,1,0
3.837070300,1,0,1,1
3.837420700,1,0,0,1
3.838368500,1,0,1,1
3.838415600,1,0,1,0
3.838439300,0,0,1,0
3.839124000,0,1,1,0
3.839627900,1,1,1,0
3.839728600,1,1,1,1
3.839763300,1,0,1,1
3.839827800,1,0,0,1
3.840395200,1,0,1,1
3.840808400,1,0,1,0
3.841052400,0,0,1,0
3.842103200,0,0,1,1
3.842147400,1,0,1,1
3.842492400,1,1,1,1
3.843215400,1,1,0,1
3.843378600,1,1,0,0
3.843442500,1,0,0,0
3.843998900,1,0,1,0
3.844143300,0,0,1,0
3.845496500,0,1,1,0
3.845524700,1,1,1,0
3.845740400,1,1,0,0
3.846251800,1,1,0,1
3.846268400,1,0,0,1
3.848557600,1,1,0,1
3.848642500,0,1,0,1
3.848794500,0,1,0,0
3.849008800,0,1,1,0
3.849338400,0,1,0,0
3.850635300,0,0,0,0
3.851174000,0,1,0,0
3.851210000,1,1,0,0
3.851316700,1,1,0,1
3.852484400,1,1,1,1
3.853418400,1,0,1,1
3.853756800,0,0,1,1
3.854187900,0,0,1,0
3.854278800,0,0,1,1
3.855562500,0,0,0,1
3.855732100,0,1,0,1
3.856796300,1,1,0,1
3.857231600,1,1,1,1
3.857268100,1,1,0,1
3.857274900,1,0,0,1
3.857373400,1,0,0,0
3.857825500,0,0,0,0
3.858332100,1,0,0,0
3.858578400,1,0,0,1
3.858940800,1,0,1,1
3.859730000,0,0,1,1
3.859760700,0,0,1,0
3.860315800,0,1,1,0
3.860616200,1,1,1,0
3.860774700,1,1,1,1
3.860827700,0,1,1,1
3.861179600,0,1,1,0
3.861770700,0,1,0,0
3.863137400,1,1,0,0
3.863258100,1,0,0,0
3.863439600,1,0,1,0
3.863572400,1,1,1,0
3.863961800,1,1,0,0
3.864065600,1,1,0,1
3.864390500,1,0,0,1
3.864498700,1,0,1,1
3.865000600,1,0,1,0
3.866052900,1,0,1,1
3.866114400,0,0,1,1
3.866259100,0,1,1,1
3.866275800,0,1,0,1
3.866529900,1,1,0,1
3.867577500,1,0,0,1
3.868133200,0,0,0,1
3.868470300,0,0,1,1
3.868532900,0,0,0,1
3.868915700,0,0,0,0
3.870549200,0,0,0,1
3.870703500,0,1,0,1
3.871160800,1,1,0,1
3.871570000,1,1,1,1
3.871719000,1,1,0,1
3.873090100,1,1,0,0
3.873455000,1,0,0,0
3.873624900,1,0,0,1
3.873864100,1,0,0,0
3.873945900,0,0,0,0
3.874025600,1,0,0,0
3.874158100,1,1,0,0
3.874253700,0,1,0,0
3.874254600,0,1,1,0
3.875717900,0,0,1,0
3.876628200,0,0,0,0
3.876964200,0,0,0,1
3.877252000,0,0,1,1
3.877474800,1,0,1,1
3.877808100,0,0,1,1
3.878575000,0,0,1,0
3.878622800,1,0,1,0
3.878635500,1,1,1,0
3.879503900,0,1,1,0
3.879541600,0,1,0,0
3.881696800,0,1,0,1
3.881738000,0,0,0,1
3.881894800,0,0,0,0
3.882121400,1,0,0,0
3.882130800,1,0,1,0
3.882278200,1,0,1,1
3.882910500,1,1,1,1
3.883338400,1,1,0,1
3.883388500,1,0,0,1
3.883619300,0,0,0,1
3.883749200,1,0,0,1
3.884213500,1,1,0,1
3.885505700,1,1,0,0
3.885680000,0,1,0,0
3.886036700,1,1,0,0
3.886284300,1,0,0,0
3.886348000,0,0,0,0
3.886440400,0,0,1,0
3.887028800,1,0,1,0
3.887588900,1,0,1,1
3.887876200,1,0,1,0
3.888393500,1,0,0,0
3.888853700,0,0,0,0
3.889048000,0,1,0,0
3.889073000,1,1,0,0
3.889133700,1,1,0,1
3.889494700,0,1,0,1
3.890083600,0,0,0,1
3.890133700,0,0,0,0
3.890567400,0,1,0,0
3.891293600,1,1,0,0
3.891491100,1,1,1,0
3.892979200,1,1,0,0
3.893121400,1,1,0,1
3.893149700,1,0,0,1
3.893279200,0,0,0,1
3.893972900,1,0,0,1
3.894872200,1,0,1,1
3.895150200,1,1,1,1
3.895333100,0,1,1,1
3.895422100,1,1,1,1
3.896089100,0,1,1,1
3.896337400,0,1,1,0
3.897022900,0,0,1,0
3.897715100,0,0,0,0
3.897822700,0,1,0,0
3.898735000,1,1,0,0
3.898981300,1,1,0,1
3.899096300,1,1,0,0
3.899385400,1,1,0,1
3.899420200,1,1,1,1
3.900265600,1,0,1,1
3.900339800,1,0,1,0
3.900574500,1,0,0,0
3.901533600,1,1,0,0
3.901799600,1,1,0,1
3.901862600,0,1,0,1
3.902577500,0,0,0,1
3.903059100,0,0,0,0
3.903308000,0,0,1,0
3.903718200,0,1,1,0
3.904220500,1,1,1,0
3.904252100,1,1,1,1
3.904355500,0,1,1,1
3.905597500,0,1,0,1
3.906291200,0,0,0,1
3.906611500,1,0,0,1
3.907092700,1,0,0,0
3.907148400,1,0,0,1
3.907402600,0,0,0,1
3.907527500,0,0,1,1
3.907955200,0,1,1,1
3.907963600,0,1,0,1
3.908590700,0,0,0,1
3.909168400,1,0,0,1
3.909320400,1,0,1,1
3.909398200,1,1,1,1
3.909580100,1,0,1,1
3.910165600,1,0,1,0
3.911142300,1,0,1,1
3.911361300,0,0,1,1
3.911739200,0,1,1,1
3.912424400,0,1,0,1
3.913192600,0,0,0,1
3.913233800,0,0,1,1
3.913865200,0,0,1,0
3.914593000,1,0,1,0
3.915022500,0,0,1,0
3.916100000,0,0,0,0
3.916297800,1,0,0,0
3.916390500,1,1,0,0
3.916852900,1,1,0,1
3.918208600,1,1,1,1
3.918825200,1,0,1,1
3.919174900,1,0,1,0
3.919255400,1,1,1,0
3.919457300,0,1,1,0
3.920662900,1,1,1,0
3.920931000,1,1,0,0
3.920998100,1,1,0,1
3.921763600,1,1,0,0
3.921861900,0,1,0,0
3.921937900,0,0,0,0
3.921939900,0,0,0,1
3.924087200,0,0,0,0
3.924118800,0,0,1,0
3.924300600,1,0,1,0
3.924705300,1,1,1,0
3.925295300,0,1,1,0
3.925753400,0,1,1,1
3.926293300,0,1,1,0
3.926513500,0,1,0,0
3.926703900,0,0,0,0
3.927125300,0,1,0,0
3.927698400,0,1,0,1
3.928198700,1,1,0,1
3.928388000,1,1,1,1
3.928527800,1,1,0,1
3.929165100,1,0,0,1
3.929556800,1,0,1,1
3.929735100,1,0,0,1
3.929773900,0,0,0,1
3.930262400,0,0,0,0
3.930300600,0,1,0,0
3.930325300,1,1,0,0
3.931624700,0,1,0,0
3.932491800,1,1,0,0
3.932942500,1,1,1,0
3.932959600,1,0,1,0
3.933182400,1,0,1,1
3.933269200,1,1,1,1
3.933493400,0,1,1,1
3.933602000,0,1,0,1
3.934053900,0,1,0,0
3.934087300,0,1,0,1
3.934875400,0,1,1,1
3.935319500,0,1,1,0
3.935379700,0,1,1,1
3.935962200,1,1,1,1
3.936297500,1,0,1,1
3.937007500,1,0,0,1
3.937213900,1,0,1,1
3.938367600,1,1,1,1
3.938381600,1,1,1,0
3.938393400,1,1,0,0
3.939217100,0,1,0,0
3.939370000,0,0,0,0
3.940448300,0,0,0,1
3.940518100,0,0,1,1
3.940641000,0,0,1,0
3.941442000,1,0,1,0
3.941519900,1,1,1,0
3.941962800,1,0,1,0
3.942900300,1,0,0,0
3.942959700,0,0,0,0
3.943516600,1,0,0,0
3.943740800,1,0,1,0
3.943780800,1,0,1,1
3.944081800,0,0,1,1
3.944290000,0,1,1,1
3.944515700,0,1,0,1
3.945025100,0,0,0,1
3.945185700,0,0,0,0
3.945399000,1,0,0,0
3.945678400,1,1,0,0
3.946401500,1,1,0,1
3.947316900,1,1,1,1
3.947493800,1,1,0,1
3.948514000,1,1,0,0
3.948646900,1,0,0,0
3.948674200,0,0,0,0
3.948971200,0,0,1,0
3.949258000,1,0,1,0
3.949400700,0,0,1,0
3.949764000,0,0,1,1
3.949802800,1,0,1,1
3.951068900,1,1,1,1
3.951147900,0,1,1,1
3.951549300,0,1,1,0
3.952063300,0,1,0,0
3.952985600,0,0,0,0
3.953351000,0,1,0,0
3.953370600,0,1,1,0
3.953589300,1,1,1,0
3.953914000,1,1,1,1
3.954958300,0,1,1,1
3.955129500,0,0,1,1
3.955448400,0,1,1,1
3.955453200,0,1,0,1
3.956301100,0,1,0,0
3.957048300,0,0,0,0
3.957127900,0,0,1,0
3.957587100,0,0,1,1
3.957600300,1,0,1,1
3.958133900,1,0,0,1
3.959038500,0,0,0,1
3.959633600,0,1,0,1
3.959688900,0,1,0,0
3.960576200,0,1,1,0
3.962073500,1,1,1,0
3.962103200,1,1,1,1
3.962886500,1,0,1,1
3.963246100,0,0,1,1
3.963397600,0,0,0,1
3.963422900,0,0,1,1
3.964255700,0,1,1,1
3.964624100,0,0,1,1
3.964734100,1,0,1,1
3.965189100,1,0,1,0
3.965688200,1,0,0,0
3.965868500,0,0,0,0
3.965991700,0,1,0,0
3.966455000,0,1,1,0
3.968084900,0,1,1,1
3.968354700,0,0,1,1
3.969031700,0,0,0,1
3.969109900,1,0,0,1
3.969878800,1,0,0,0
3.970564900,1,1,0,0
3.971390800,1,1,1,0
3.971703100,1,0,1,0
3.971832200,0,0,1,0
3.972094800,0,0,1,1
3.972312700,0,0,1,0
3.974145000,1,0,1,0
3.974281800,1,1,1,0
3.974623500,1,1,0,0
3.975261000,1,1,0,1
3.975301400,0,1,0,1
3.975323700,0,1,0,0
3.975837600,0,1,0,1
3.976046300,0,0,0,1
3.976704900,0,0,1,1
3.976750300,1,0,1,1
3.977266700,1,0,1,0
3.978230000,0,0,1,0
3.978356000,0,1,1,0
3.979145200,0,1,1,1
3.979260500,0,0,1,1
3.979816000,0,0,0,1
3.980908600,1,0,0,1
3.981667500,1,0,0,0
3.982050400,1,1,0,0
3.982208300,0,1,0,0
3.982777800,0,1,1,0
3.984098300,0,0,1,0
3.984421600,0,0,1,1
3.984575700,0,0,1,0
3.984752800,1,0,1,0
3.984862700,1,1,1,0
3.984883400,1,0,1,0
3.985228200,1,0,0,0
3.986625300,1,0,1,0
3.986746600,1,0,0,0
3.987113700,0,0,0,0
3.987342000,0,1,0,0
3.987493600,0,1,0,1
3.988721500,1,1,0,1
3.988928700,1,0,0,1
3.989040800,1,0,1,1
3.989813600,0,0,1,1
3.990007900,0,0,0,1
3.990096100,0,0,0,0
3.990339900,0,0,0,1
3.991300500,1,0,0,1
3.991500900,1,1,0,1
3.991831400,1,1,1,1
3.993138900,0,1,1,1
3.993146300,0,1,1,0
3.993286800,0,1,0,0
3.993535000,0,0,0,0
3.994324400,0,0,1,0
3.994698700,0,0,1,1
3.994948100,0,1,1,1
3.996079600,1,1,1,1
3.996227900,1,1,0,1
3.996718500,1,0,0,1
3.997587800,1,0,0,0
3.998024200,1,1,0,0
3.999005300,1,1,1,0
3.999197300,0,1,1,0
3.999220900,1,1,1,0
3.999693100,1,1,1,1
3.999934000,0,1,1,1
4.000255100,1,1,1,1
4.000652500,1,1,1,0
4.000896100,1,0,1,0
4.001658000,1,0,0,0
4.002251300,1,0,0,1
4.002353700,0,0,0,1
4.003536900,0,0,1,1
4.003849300,0,0,0,1
4.004087000,0,1,0,1
4.004468300,0,1,0,0
4.004839800,0,1,1,0
4.005433300,1,1,1,0
4.005676100,1,1,1,1
4.006116000,0,1,1,1
4.006162000,0,0,1,1
4.006592700,0,1,1,1
4.007223000,0,1,0,1
4.007587600,0,0,0,1
4.008424700,0,0,1,1
4.008426400,0,0,1,0
4.009351000,1,0,1,0
4.009361400,0,0,1,0
4.009726700,0,0,0,0
4.010065800,0,1,0,0
4.011192800,0,1,1,0
4.011296200,1,1,1,0
4.011394400,1,1,1,1
4.012517300,1,0,1,1
4.012985900,1,0,0,1
4.013257400,0,0,0,1
4.013298400,1,0,0,1
4.013663500,1,0,1,1
4.013683800,0,0,1,1
4.013790300,0,1,1,1
4.014481900,0,1,1,0
4.014758800,0,1,1,1
4.014937500,1,1,1,1
4.016360400,1,1,0,1
4.016945800,1,0,0,1
4.016960500,0,0,0,1
4.017090100,0,0,0,0
4.017353400,1,0,0,0
4.018836900,1,0,1,0
4.018845000,1,0,0,0
4.018987800,1,1,0,0
4.019459500,1,1,1,0
4.019998600,0,1,1,0
4.020342400,0,1,1,1
4.021456100,0,0,1,1
4.022384300,0,0,1,0
4.022388900,0,0,0,0
4.022803700,1,0,0,0
4.022909300,1,1,0,0
4.023996200,1,0,0,0
4.024240100,0,0,0,0
4.024507100,0,0,1,0
4.025245200,0,0,1,1
4.025730900,0,1,1,1
4.026585700,0,1,1,0
4.026690800,1,1,1,0
4.027204100,1,1,0,0
4.028044700,1,0,0,0
4.028558500,0,0,0,0
4.028814700,0,0,0,1
4.029272500,0,1,0,1
4.029633500,0,1,1,1
4.030275000,1,1,1,1
4.030431300,0,1,1,1
4.030763900,0,0,1,1
4.031223600,0,1,1,1
4.031941300,0,1,1,0
4.031983900,1,1,1,0
4.032256300,1,1,0,0
4.032731200,1,0,0,0
4.033159100,0,0,0,0
4.033695900,1,0,0,0
4.033847100,1,0,0,1
4.034430700,1,0,0,0
4.034522600,0,0,0,0
4.035368700,0,0,1,0
4.035574900,0,1,1,0
4.037537000,0,0,1,0
4.037593800,0,0,1,1
4.037783800,1,0,1,1
4.038299500,1,1,1,1
4.038561700,1,1,0,1
4.039140500,1,1,1,1
4.039426700,1,0,1,1
4.039990600,1,0,1,0
4.040305900,0,0,1,0
4.041251100,0,0,0,0
4.041457100,1,0,0,0
4.041849100,1,0,1,0
4.041974600,1,0,1,1
4.042531500,0,0,1,1
4.042535000,0,1,1,1
4.043765500,0,0,1,1
4.043839200,0,0,1,0
4.044927200,0,0,0,0
4.045259700,0,1,0,0
4.045334900,0,1,0,1
4.045699600,1,1,0,1
4.045742100,0,1,0,1
4.046790600,0,0,0,1
4.046856300,1,0,0,1
4.047316000,1,1,0,1
4.047366400,1,1,1,1
4.047547700,1,1,1,0
4.047797500,1,1,0,0
4.047936400,0,1,0,0
4.048286000,1,1,0,0
4.048387300,1,0,0,0
4.048410700,1,1,0,0
4.048556000,0,1,0,0
4.048848800,0,0,0,0
4.049152600,1,0,0,0
4.050470900,1,0,0,1
4.050731300,1,0,1,1
4.050863300,0,0,1,1
4.051137300,1,0,1,1
4.051672400,1,1,1,1
4.051857700,1,1,1,0
4.052209400,1,0,1,0
4.052805600,1,0,0,0
4.052855900,1,1,0,0
4.052881200,0,1,0,0
4.052971600,0,0,0,0
4.053162000,0,1,0,0
4.053345300,1,1,0,0
4.054155700,1,1,0,1
4.054620900,0,1,0,1
4.054708500,0,1,0,0
4.054807900,0,0,0,0
4.054992200,0,0,1,0
4.055788200,0,0,1,1
4.056638000,0,1,1,1
4.056954000,1,1,1,1
4.057141400,1,1,0,1
4.057177700,1,1,0,0
4.057287000,1,0,0,0
4.058142300,0,0,0,0
4.058757300,0,0,0,1
4.059343900,0,1,0,1
4.059574200,0,1,1,1
4.060084500,1,1,1,1
4.060411700,1,1,1,0
4.061989100,1,0,1,0
4.062530400,1,0,0,0
4.062560000,0,0,0,0
4.063194900,0,0,0,1
4.063674300,0,0,1,1
4.064114500,0,0,1,0
4.064231800,0,0,0,0
4.064946700,0,1,0,0
4.065373400,1,1,0,0
4.065794200,1,1,0,1
4.065796700,0,1,0,1
4.065929900,0,1,1,1
4.066354200,1,1,1,1
4.067255500,1,0,1,1
4.067840900,1,0,1,0
4.068176600,1,1,1,0
4.068207300,0,1,1,0
4.068679600,1,1,1,0
4.068944400,1,1,0,0
4.069050700,1,1,1,0
4.070021300,1,1,1,1
4.071071500,0,1,1,1
4.071309000,0,0,1,1
4.071710700,0,0,1,0
4.072037600,0,0,0,0
4.073196500,0,0,0,1
4.073233000,0,0,0,0
4.073287200,1,0,0,0
4.073505600,1,0,1,0
4.073556300,1,1,1,0
4.073557200,1,1,0,0
4.074774200,1,0,0,0
4.075246100,1,1,0,0
4.075344900,0,1,0,0
4.075450000,0,1,1,0
4.076065000,0,1,1,1
4.076477800,0,0,1,1
4.077014200,0,1,1,1
4.078193200,0,0,1,1
4.078221200,0,0,0,1
4.078410600,1,0,0,1
4.078519100,1,0,1,1
4.078538100,0,0,1,1
4.078630100,0,0,1,0
4.078671400,0,0,1,1
4.079395500,0,0,0,1
4.079819100,1,0,0,1
4.079859600,1,1,0,1
4.080017000,1,1,1,1
4.080025200,1,1,1,0
4.080150200,0,1,1,0
4.080955300,1,1,1,0
4.081234200,1,1,1,1
4.081885200,1,0,1,1
4.082717700,1,0,1,0
4.082868500,0,0,1,0
4.082935300,0,0,0,0
4.082967400,0,1,0,0
4.083839700,0,1,0,1
4.084528300,0,1,0,0
4.084770000,1,1,0,0
4.085017500,1,0,0,0
4.085266100,1,0,0,1
4.085659200,1,0,0,0
4.085944400,1,0,1,0
4.087096800,0,0,1,0
4.087177100,0,1,1,0
4.087450300,0,1,0,0
4.087726000,0,1,1,0
4.088138700,0,1,1,1
4.088384500,0,1,1,0
4.088770800,0,0,1,0
4.089300700,0,0,0,0
4.089633700,0,0,0,1
4.089987300,0,1,0,1
4.090365600,1,1,0,1
4.091409500,1,1,1,1
4.091910200,1,1,1,0
4.092120700,1,0,1,0
4.092686900,1,0,1,1
4.093018100,0,0,1,1
4.093641900,0,0,0,1
4.094517300,1,0,0,1
4.095101100,1,0,0,0
4.095132300,1,1,0,0
4.095347200,0,1,0,0
4.095885700,0,0,0,0
4.096747000,1,0,0,0
4.096827800,0,0,0,0
4.096847400,0,0,1,0
4.097128300,0,0,0,0
4.097249300,0,0,1,0
4.097585200,0,0,1,1
4.097744800,0,0,1,0
4.098263400,1,0,1,0
4.098320800,1,0,0,0
4.098447500,1,1,0,0
4.098842900,1,1,1,0
4.099274200,0,1,1,0
4.099511000,0,1,1,1
4.099768100,0,1,0,1
4.100855800,0,1,0,0
4.101480600,0,1,0,1
4.101684400,0,0,0,1
4.101858300,1,0,0,1
4.102039700,1,0,1,1
4.102159500,1,0,0,1
4.102895100,0,0,0,1
4.104065400,0,0,0,0
4.104429700,0,1,0,0
4.104814200,0,1,1,0
4.106052900,0,1,1,1
4.106112000,1,1,1,1
4.106135800,0,1,1,1
4.107186700,1,1,1,1
4.107240100,0,1,1,1
4.107267300,0,1,0,1
4.107586900,0,0,0,1
4.108262200,0,0,0,0
4.109863800,1,0,0,0
4.110093800,1,1,0,0
4.110536800,1,1,1,0
4.110658400,1,1,0,0
4.110778300,1,0,0,0
4.111079500,1,0,0,1
4.111401700,0,0,0,1
4.111581900,0,1,0,1
4.112214200,0,1,0,0
4.112441700,1,1,0,0
4.112812300,1,1,1,0
4.113139800,1,0,1,0
4.113920200,0,0,1,0
4.114196900,0,0,1,1
4.114675400,0,0,0,1
4.114800700,1,0,0,1
4.115324700,1,1,0,1
4.115935200,1,1,0,0
4.116220300,1,1,0,1
4.117173200,1,0,0,1
4.117200300,1,0,1,1
4.117389900,0,0,1,1
4.117708800,0,0,1,0
4.118778800,0,0,0,0
4.119152600,0,0,0,1
4.119251000,0,1,0,1
4.119296000,1,1,0,1
4.119920500,0,1,0,1
4.120425500,0,0,0,1
4.120827300,0,0,1,1
4.121034200,0,0,0,1
4.121034700,0,0,0,0
4.121238500,1,0,0,0
4.121602900,1,1,0,0
4.121892100,1,0,0,0
4.122406000,1,1,0,0
4.122478600,0,1,0,0
4.123240000,0,1,1,0
4.123357400,0,0,1,0
4.123481800,0,0,0,0
4.123781600,0,0,0,1
4.124202300,0,0,0,0
4.124355900,1,0,0,0
4.124659500,1,0,1,0
4.126081700,1,1,1,0
4.126538100,0,1,1,0
4.127467200,0,1,1,1
4.127547700,0,0,1,1
4.127744300,0,0,0,1
4.128809200,0,0,0,0
4.129071100,0,0,1,0
4.129412800,1,0,1,0
4.129531600,1,0,0,0
4.130334200,1,1,0,0
4.130844900,1,0,0,0
4.130910100,1,0,0,1
4.131311300,1,0,1,1
4.131733300,1,1,1,1
4.132017800,0,1,1,1
4.132498300,0,1,0,1
4.133103700,0,1,1,1
4.133372100,1,1,1,1
4.134154900,1,1,1,0
4.134194700,1,1,1,1
4.134293000,1,1,0,1
4.134963800,1,0,0,1
4.135457900,1,0,0,0
4.135959600,1,0,0,1
4.136160100,1,0,0,0
4.136285900,0,0,0,0
4.136763900,0,0,0,1
4.136897600,0,1,0,1
4.137242100,0,0,0,1
4.137561300,0,0,1,1
4.138236600,0,0,1,0
4.138958300,0,0,0,0
4.139027600,0,1,0,0
4.139080200,0,0,0,0
4.139098800,1,0,0,0
4.139598600,1,0,0,1
4.139865400,0,0,0,1
4.140070200,0,0,1,1
4.141121500,0,0,0,1
4.141619500,0,1,0,1
4.142167500,0,1,1,1
4.142353500,0,1,1,0
4.142466000,0,1,1,1
4.143129600,1,1,1,1
4.144396300,1,1,1,0
4.144398400,1,1,0,0
4.144466100,1,1,1,0
4.144474300,1,0,1,0
4.144617800,1,1,1,0
4.144689300,1,0,1,0
4.145001700,1,1,1,0
4.145396700,0,1,1,0
4.145571300,0,0,1,0
4.146727200,0,1,1,0
4.146834700,0,1,1,1
4.147236700,0,1,0,1
4.147241300,0,1,1,1
4.147283900,1,1,1,1
4.148010900,1,1,0,1
4.148244000,1,1,1,1
4.148868700,0,1,1,1
4.149107900,0,1,0,1
4.149343000,0,1,0,0
4.149626300,0,0,0,0
4.149764300,0,0,1,0
4.150348400,1,0,1,0
4.150830800,1,0,0,0
4.151243500,1,1,0,0
4.151371000,1,0,0,0
4.151603700,1,0,0,1
4.151727700,0,0,0,1
4.152011400,0,0,0,0
4.152532000,1,0,0,0
4.153149600,1,0,0,1
4.153407500,1,0,0,0
4.153603300,1,0,0,1
4.153783900,1,0,1,1
4.153845300,1,1,1,1
4.154464200,1,1,0,1
4.154665200,1,0,0,1
4.154796200,0,0,0,1
4.155693700,0,0,1,1
4.156518300,0,1,1,1
4.156784700,0,0,1,1
4.156828000,0,0,1,0
4.157191700,0,0,0,0
4.157507200,1,0,0,0
4.157655100,1,0,0,1
4.157814800,1,0,0,0
4.158343700,1,0,0,1
4.159702000,1,1,0,1
4.159808000,1,1,1,1
4.160012800,0,1,1,1
4.160119500,0,0,1,1
4.160755100,1,0,1,1
4.161257200,1,0,1,0
4.161541000,1,1,1,0
4.161566500,1,0,1,0
4.162040600,0,0,1,0
4.162120400,0,1,1,0
4.162404000,0,1,0,0
4.162542000,0,0,0,0
4.164006800,1,0,0,0
4.164348500,1,0,0,1
4.164680500,0,0,0,1
4.164856700,0,1,0,1
4.165288300,0,1,1,1
4.165861900,0,0,1,1
4.166361500,0,0,1,0
4.166431800,0,0,1,1
4.166813500,1,0,1,1
4.166818700,1,0,1,0
4.167590100,1,1,1,0
4.167613000,1,1,1,1
4.168170900,1,1,0,1
4.168790100,1,1,1,1
4.169399700,1,0,1,1
4.169496200,1,0,0,1
4.169833200,0,0,0,1
4.170335100,0,1,0,1
4.170489600,0,0,0,1
4.170583500,0,0,0,0
4.171143200,0,0,0,1
4.172163100,0,0,1,1
4.172341400,0,0,0,1
4.172437300,0,0,1,1
4.172724200,0,1,1,1
4.172954900,1,1,1,1
4.173045200,1,1,1,0
4.173395400,0,1,1,0
4.174223900,0,0,1,0
4.174389000,0,1,1,0
4.175044800,0,0,1,0
4.175129700,1,0,1,0
4.175381500,1,0,0,0
4.176195900,1,1,0,0
4.176244300,1,1,0,1
4.176366900,0,1,0,1
4.177076500,0,1,1,1
4.179256900,0,1,1,0
4.179291900,1,1,1,0
4.179371900,1,0,1,0
4.179621600,1,0,0,0
4.180064300,0,0,0,0
4.180529600,0,0,0,1
4.181046900,0,0,1,1
4.181350400,0,0,1,0
4.181614500,1,0,1,0
4.181744700,1,1,1,0
4.182789000,1,1,0,0
4.182931000,1,1,0,1
4.183018500,1,1,1,1
4.183464400,1,1,1,0
4.184382700,0,1,1,0
4.184439000,0,0,1,0
4.185465900,0,0,0,0
4.186072000,0,0,0,1
4.186286200,1,0,0,1
4.186359600,0,0,0,1
4.187465600,0,1,0,1
4.188152700,0,1,1,1
4.188694800,0,1,1,0
4.188836900,0,0,1,0
4.189151700,1,0,1,0
4.189244800,1,0,1,1
4.189547100,1,0,0,1
4.189891000,1,0,1,1
4.190486800,1,1,1,1
4.191608100,0,1,1,1
4.191625800,0,1,0,1
4.192054400,1,1,0,1
4.192086400,0,1,0,1
4.192171700,0,1,1,1
4.192217400,1,1,1,1
4.192289700,1,1,1,0
4.192503500,1,0,1,0
4.194346700,1,1,1,0
4.194405500,1,1,0,0
4.194918900,0,1,0,0
4.195189600,0,0,0,0
4.195229500,0,0,0,1
4.195276700,0,0,0,0
4.196295700,0,0,1,0
4.196463000,0,0,1,1
4.196486300,1,0,1,1
4.196754800,1,1,1,1
4.197145900,1,1,0,1
4.197741200,1,1,1,1
4.198484500,1,0,1,1
4.198609100,1,0,0,1
4.199053200,0,0,0,1
4.199099000,0,0,0,0
4.199274600,0,0,0,1
4.199342600,0,1,0,1
4.200930200,1,1,0,1
4.201524600,1,1,1,1
4.201999000,1,1,1,0
4.202315800,1,0,1,0
4.202511200,1,0,1,1
4.203361200,0,0,1,1
4.203752000,0,0,0,1
4.203993200,0,1,0,1
4.204481100,0,1,1,1
4.204549700,0,1,1,0
4.205532300,1,1,1,0
4.205690800,1,1,0,0
4.205733700,1,1,0,1
4.206009200,1,0,0,1
4.206785800,1,0,0,0
4.207405100,1,0,0,1
4.208374600,1,1,0,1
4.208415200,1,1,1,1
4.208717300,0,1,1,1
4.208856000,0,1,1,0
